country_id,year,value
Montenegro,2002,120.3357969
Montserrat,2002,
Morocco,2002,18.9197479
Mozambique,2002,9.82247319
Myanmar,2002,0.46
Namibia,2002,60.92391604
Nauru,2002,275.5187482
Nepal,2002,3.5822962
Netherlands,2002,1502.176845
Netherlands Antilles,2002,
New Caledonia,2002,
New Zealand,2002,969.1871439
Ngorno-Karabakh,2002,
Nicaragua,2002,29.97596097
Niger,2002,3.36856378
Nigeria,2002,4.55433767
Niue,2002,455.0796489
Norfolk Island,2002,
Northern Cyprus,2002,
Northern Mariana Islands,2002,
Norway,2002,3455.977031
Oman,2002,231.903915
Pakistan,2002,4.16518423
Palau,2002,513.6156951
Panama,2002,221.6919225
Papua New Guinea,2002,19.18306222
Paraguay,2002,26.03428651
Peru,2002,59.24122842
Philippines,2002,11.26704328
Pitcairn,2002,
Poland,2002,233.7363675
Portugal,2002,804.5485633
Puerto Rico,2002,
Qatar,2002,631.6059824
Reunion,2002,
Romania,2002,79.60156466
Russia,2002,83.73846319
Rwanda,2002,4.21005855
St. Barthélemy,2002,
St. Helena,2002,
St. Kitts and Nevis,2002,212.4029879
St. Lucia,2002,151.0701814
St. Martin,2002,
St. Vincent and the Grenadines,2002,138.0113354
St.-Pierre-et-Miquelon,2002,
Samoa,2002,65.42060675
San Marino,2002,2578.444334
Sao Tome and Principe,2002,21.38432091
Saudi Arabia,2002,271.4616442
Senegal,2002,10.37986738
Serbia,2002,129.8669301
Serbia and Montenegro,2002,
Serbia excluding Kosovo,2002,
Seychelles,2002,330.3861082
Sierra Leone,2002,4.47891199
Singapore,2002,241.4079758
Slovak Republic,2002,228.0320327
Slovenia,2002,733.4824108
Solomon Islands,2002,46.02412065
Somalia,2002,
Somaliland,2002,
South Africa,2002,81.44960646
South Ossetia,2002,
Spain,2002,858.6886931
Sri Lanka,2002,14.75355905
Sudan,2002,4.22295779
Suriname,2002,79.86725679
Svalbard,2002,
Swaziland,2002,34.52024706
Sweden,2002,2112.830606
Switzerland,2002,2390.604461
Syria,2002,26.21895287
Taiwan,2002,
Tajikistan,2002,1.76117486
Tanzania,2002,4.60818282
Thailand,2002,46.12850548
Timor-Leste,2002,24.39705483
Togo,2002,2.64229195
Tokelau,2002,
Tonga,2002,69.89765482
Transnistria,2002,
Trinidad and Tobago,2002,168.4382979
Tunisia,2002,67.27868146
Turkey,2002,132.6971868
Turkmenistan,2002,45.98571236
Turks and Caicos Islands,2002,
Tuvalu,2002,237.8487261
Uganda,2002,5.20036305
Ukraine,2002,31.01435983
United Arab Emirates,2002,578.2356148
United Kingdom,2002,1639.444191
United States,2002,2404.820625
Uruguay,2002,238.882058
USSR,2002,
Uzbekistan,2002,9.2626198
Wallis et Futuna,2002,
Vanuatu,2002,39.24583068
Venezuela,2002,81.65673723
West Bank and Gaza,2002,
West Germany,2002,
Western Sahara,2002,
Vietnam,2002,6.82460938
Virgin Islands (U.S.),2002,
North Yemen (former),2002,
South Yemen (former),2002,
Yemen,2002,14.20221815
Yugoslavia,2002,
Zambia,2002,14.71169463
Zimbabwe,2002,
Åland,2002,
South Sudan,2002,
Christian,2002,
Coastline,2002,
Curaçao,2002,
Sint Maarten (Dutch part),2002,
St. Martin (French part),2002,
Abkhazia,2003,
Afghanistan,2003,1.25011796
Akrotiri and Dhekelia,2003,
Albania,2003,40.60945675
Algeria,2003,62.63720886
American Samoa,2003,
Andorra,2003,1297.395724
Angola,2003,19.36453709
Anguilla,2003,
Antigua and Barbuda,2003,278.5097619
Argentina,2003,148.0747231
Armenia,2003,13.90976579
Aruba,2003,
Australia,2003,1535.714845
Austria,2003,2412.845413
Azerbaijan,2003,7.20606156
Bahamas,2003,582.2173938
Bahrain,2003,428.0109575
Bangladesh,2003,30.4397314
Barbados,2003,456.33097
Belarus,2003,87.45211909
Belgium,2003,2251.360837
Belize,2003,95.41694201
Benin,2003,10.97839059
Bermuda,2003,
Bhutan,2003,37.34348738
Bolivia,2003,30.68671749
Bosnia and Herzegovina,2003,123.092615
Botswana,2003,180.4147025
Brazil,2003,94.77183957
British Virgin Islands,2003,
Brunei,2003,487.6687193
Bulgaria,2003,124.7443141
Burkina Faso,2003,8.17350386
Burundi,2003,1.64916192
Cambodia,2003,8.41755226
Cameroon,2003,10.80859562
Canada,2003,1878.216324
Cape Verde,2003,59.80442552
Cayman Islands,2003,
Central African Republic,2003,4.72110698
Chad,2003,8.0942278
Channel Islands,2003,
Chile,2003,134.200414
China,2003,22.15497783
Christmas Island,2003,
Cocos Island,2003,
Colombia,2003,122.5332713
Comoros,2003,9.46252379
"Congo, Dem. Rep.",2003,1.15604805
"Congo, Rep.",2003,13.45971595
Cook Is,2003,295.7330008
Costa Rica,2003,242.4763386
Cote d'Ivoire,2003,7.68180406
Croatia,2003,409.2205243
Cuba,2003,180.5864894
Cyprus,2003,557.3329074
Czech Republic,2003,598.2321961
Czechoslovakia,2003,
Denmark,2003,3171.551616
Djibouti,2003,33.56469525
Dominica,2003,160.5651895
Dominican Republic,2003,43.843294
East Germany,2003,
Ecuador,2003,32.10657473
Egypt,2003,23.44559259
El Salvador,2003,86.54370249
Equatorial Guinea,2003,82.74382879
Eritrea,2003,3.63425302
Eritrea and Ethiopia,2003,
Estonia,2003,279.0233657
Ethiopia,2003,3.43005665
Faeroe Islands,2003,
Falkland Is (Malvinas),2003,
Fiji,2003,76.50226654
Finland,2003,1914.769831
France,2003,2493.046782
French Guiana,2003,
French Polynesia,2003,
Gabon,2003,67.20445554
Gambia,2003,7.62306031
Georgia,2003,10.98147169
Germany,2003,2516.989357
Ghana,2003,9.20902477
Gibraltar,2003,
Greece,2003,942.7475592
Greenland,2003,
Grenada,2003,176.5290639
Guadeloupe,2003,
Guam,2003,
Guatemala,2003,42.32847392
Guernsey,2003,
Guinea,2003,5.23160332
Guinea-Bissau,2003,4.69637119
Guyana,2003,44.22050809
Haiti,2003,3.01952537
Holy See,2003,
Honduras,2003,58.96514343
"Hong Kong, China",2003,
Hungary,2003,502.3603057
Iceland,2003,3301.293869
India,2003,5.39036747
Indonesia,2003,10.7449321
Iran,2003,44.27991109
Iraq,2003,8.32263132
Ireland,2003,2224.009927
Isle of Man,2003,
Israel,2003,860.4107359
Italy,2003,1626.517456
Jamaica,2003,82.11467475
Japan,2003,2164.588704
Jersey,2003,
Jordan,2003,91.82544981
Kazakhstan,2003,41.51922177
Kenya,2003,8.50528863
Kiribati,2003,96.13376303
North Korea,2003,
South Korea,2003,365.3971443
"United Korea (former)
",2003,
Kosovo,2003,
Kuwait,2003,583.4004329
Kyrgyz Republic,2003,7.89142986
Lao,2003,4.58597183
Latvia,2003,155.9032776
Lebanon,2003,170.2946576
Lesotho,2003,19.27115052
Liberia,2003,1.56482778
Libya,2003,121.3484689
Liechtenstein,2003,
Lithuania,2003,266.8499282
Luxembourg,2003,4168.272582
"Macao, China",2003,
"Macedonia, FYR",2003,127.8621801
Madagascar,2003,7.34521488
Malawi,2003,9.1407055
Malaysia,2003,114.0776438
Maldives,2003,109.5565587
Mali,2003,9.40192167
Malta,2003,751.8912554
Marshall Islands,2003,320.4019038
Martinique,2003,
Mauritania,2003,15.16402167
Mauritius,2003,99.51634684
Mayotte,2003,
Mexico,2003,175.326646
"Micronesia, Fed. Sts.",2003,204.2276462
Moldova,2003,21.74744774
Monaco,2003,3443.759276
Mongolia,2003,21.78283897
Montenegro,2003,181.3926569
Montserrat,2003,
Morocco,2003,23.3471238
Mozambique,2003,9.72063858
Myanmar,2003,0.49
Namibia,2003,91.39530158
Nauru,2003,321.8583273
Nepal,2003,3.53452631
Netherlands,2003,1983.622893
Netherlands Antilles,2003,
New Caledonia,2003,
New Zealand,2003,1254.828077
Ngorno-Karabakh,2003,
Nicaragua,2003,34.84380602
Niger,2003,3.66074574
Nigeria,2003,8.59454941
Niue,2003,699.582908
Norfolk Island,2003,
Northern Cyprus,2003,
Northern Mariana Islands,2003,
Norway,2003,4132.797737
Oman,2003,243.2019382
Pakistan,2003,3.65398093
Palau,2003,538.3287643
Panama,2003,208.8261106
Papua New Guinea,2003,19.91103479
Paraguay,2003,23.18990199
Peru,2003,60.34586368
Philippines,2003,13.31829361
Pitcairn,2003,
Poland,2003,247.7188308
Portugal,2003,1026.031779
Puerto Rico,2003,
Qatar,2003,1256.123349
Reunion,2003,
Romania,2003,123.7756452
Russia,2003,97.98340427
Rwanda,2003,6.97107664
St. Barthélemy,2003,
St. Helena,2003,
St. Kitts and Nevis,2003,201.6351848
St. Lucia,2003,146.3855789
St. Martin,2003,
St. Vincent and the Grenadines,2003,142.53428
St.-Pierre-et-Miquelon,2003,
Samoa,2003,73.51462076
San Marino,2003,2431.291277
Sao Tome and Principe,2003,39.91569675
Saudi Arabia,2003,278.267668
Senegal,2003,13.92972312
Serbia,2003,163.3393494
Serbia and Montenegro,2003,
Serbia excluding Kosovo,2003,
Seychelles,2003,372.9918723
Sierra Leone,2003,4.7311251
Singapore,2003,319.610943
Slovak Republic,2003,317.8412607
Slovenia,2003,903.6036188
Solomon Islands,2003,42.19648565
Somalia,2003,
Somaliland,2003,
South Africa,2003,126.0849689
South Ossetia,2003,
Spain,2003,1207.957055
Sri Lanka,2003,16.03928131
Sudan,2003,5.54278344
Suriname,2003,87.6659947
Svalbard,2003,
Swaziland,2003,63.63768054
Sweden,2003,2682.286646
Switzerland,2003,2882.586789
Syria,2003,29.15275587
Taiwan,2003,
Tajikistan,2003,2.23321252
Tanzania,2003,5.87900438
Thailand,2003,49.85893655
Timor-Leste,2003,26.0843422
Togo,2003,4.66110173
Tokelau,2003,
Tonga,2003,88.09097697
Transnistria,2003,
Trinidad and Tobago,2003,207.9867097
Tunisia,2003,79.97758776
Turkey,2003,173.7337511
Turkmenistan,2003,66.57246174
Turks and Caicos Islands,2003,
Tuvalu,2003,410.0334129
Uganda,2003,5.27805713
Ukraine,2003,42.53842304
United Arab Emirates,2003,611.0674685
United Kingdom,2003,1941.456504
United States,2003,2608.07098
Uruguay,2003,178.3512636
USSR,2003,
Uzbekistan,2003,9.45909681
Wallis et Futuna,2003,
Vanuatu,2003,43.44063664
Venezuela,2003,72.46413609
West Bank and Gaza,2003,
West Germany,2003,
Western Sahara,2003,
Vietnam,2003,8.14594661
Virgin Islands (U.S.),2003,
North Yemen (former),2003,
South Yemen (former),2003,
Yemen,2003,16.65132689
Yugoslavia,2003,
Zambia,2003,16.21507513
Zimbabwe,2003,
Åland,2003,
South Sudan,2003,
Christian,2003,
Coastline,2003,
Curaçao,2003,
Sint Maarten (Dutch part),2003,
St. Martin (French part),2003,
Abkhazia,2004,
Afghanistan,2004,1.61415968
Akrotiri and Dhekelia,2004,
Albania,2004,63.93560085
Algeria,2004,63.22939519
American Samoa,2004,
Andorra,2004,1517.211905
Angola,2004,19.66478251
Anguilla,2004,
Antigua and Barbuda,2004,290.6163123
Argentina,2004,173.8019466
Armenia,2004,16.27603376
Aruba,2004,
Australia,2004,1915.153068
Austria,2004,2787.684689
Azerbaijan,2004,10.52992715
Bahamas,2004,633.1496874
Bahrain,2004,443.9407416
Bangladesh,2004,33.69826166
Barbados,2004,472.1758136
Belarus,2004,115.4007464
Belgium,2004,2677.651936
Belize,2004,96.49528977
Benin,2004,11.91078734
Bermuda,2004,
Bhutan,2004,34.93704175
Bolivia,2004,32.59996079
Bosnia and Herzegovina,2004,138.9196321
Botswana,2004,346.1220547
Brazil,2004,121.0439067
British Virgin Islands,2004,
Brunei,2004,557.919248
Bulgaria,2004,144.7285266
Burkina Faso,2004,12.15183052
Burundi,2004,3.43966923
Cambodia,2004,9.25904436
Cameroon,2004,10.38168348
Canada,2004,2132.403387
Cape Verde,2004,78.64092601
Cayman Islands,2004,
Central African Republic,2004,4.90437841
Chad,2004,8.45104748
Channel Islands,2004,
Chile,2004,167.3311357
China,2004,26.6265517
Christmas Island,2004,
Cocos Island,2004,
Colombia,2004,145.1684569
Comoros,2004,11.8254847
"Congo, Dem. Rep.",2004,1.41596712
"Congo, Rep.",2004,18.42324314
Cook Is,2004,327.6797831
Costa Rica,2004,246.262528
Cote d'Ivoire,2004,9.35446933
Croatia,2004,497.6903343
Cuba,2004,185.8327482
Cyprus,2004,587.9303382
Czech Republic,2004,687.248551
Czechoslovakia,2004,
Denmark,2004,3692.80563
Djibouti,2004,29.26797065
Dominica,2004,161.2995745
Dominican Republic,2004,36.15062773
East Germany,2004,
Ecuador,2004,37.55051908
Egypt,2004,23.80943117
El Salvador,2004,93.36862177
Equatorial Guinea,2004,108.2059406
Eritrea,2004,3.7806895
Eritrea and Ethiopia,2004,
Estonia,2004,345.3433558
Ethiopia,2004,3.42651674
Faeroe Islands,2004,
Falkland Is (Malvinas),2004,
Fiji,2004,96.15413165
Finland,2004,2225.737654
France,2004,2861.502206
French Guiana,2004,
French Polynesia,2004,
Gabon,2004,73.17871454
Gambia,2004,9.96626366
Georgia,2004,14.82560228
Germany,2004,2706.498338
Ghana,2004,15.98087472
Gibraltar,2004,
Greece,2004,1067.382848
Greenland,2004,
Grenada,2004,157.5728788
Guadeloupe,2004,
Guam,2004,
Guatemala,2004,42.07417242
Guernsey,2004,
Guinea,2004,3.70477448
Guinea-Bissau,2004,3.38795062
Guyana,2004,58.84473138
Haiti,2004,4.1604993
Holy See,2004,
Honduras,2004,55.34890609
"Hong Kong, China",2004,
Hungary,2004,588.1576217
Iceland,2004,3714.654742
India,2004,6.00643062
Indonesia,2004,10.69022253
Iran,2004,50.74795515
Iraq,2004,45.04528515
Ireland,2004,2668.25988
Isle of Man,2004,
Israel,2004,880.5043089
Italy,2004,1952.34602
Jamaica,2004,103.9833745
Japan,2004,2352.091729
Jersey,2004,
Jordan,2004,107.1068174
Kazakhstan,2004,65.77788127
Kenya,2004,8.32559084
Kiribati,2004,111.8745469
North Korea,2004,
South Korea,2004,414.9817787
"United Korea (former)
",2004,
Kosovo,2004,
Kuwait,2004,595.9849431
Kyrgyz Republic,2004,10.02955722
Lao,2004,3.36217385
Latvia,2004,218.9163759
Lebanon,2004,194.5766105
Lesotho,2004,23.74531933
Liberia,2004,1.9551535
Libya,2004,128.5010906
Liechtenstein,2004,
Lithuania,2004,252.6958355
Luxembourg,2004,5179.52269
"Macao, China",2004,
"Macedonia, FYR",2004,141.1433066
Madagascar,2004,5.99243099
Malawi,2004,12.03233915
Malaysia,2004,108.4196368
Maldives,2004,132.8989783
Mali,2004,12.060951
Malta,2004,854.7465551
Marshall Islands,2004,350.7758259
Martinique,2004,
Mauritania,2004,18.62680443
Mauritius,2004,120.4216972
Mayotte,2004,
Mexico,2004,198.6838716
"Micronesia, Fed. Sts.",2004,217.2109907
Moldova,2004,30.14881629
Monaco,2004,4047.64108
Mongolia,2004,26.02728142
Montenegro,2004,206.4922378
Montserrat,2004,
Morocco,2004,27.06218522
Mozambique,2004,9.91204806
Myanmar,2004,0.66716483
Namibia,2004,103.6897823
Nauru,2004,291.4317237
Nepal,2004,4.74571701
Netherlands,2004,2234.858951
Netherlands Antilles,2004,
New Caledonia,2004,
New Zealand,2004,1571.716694
Ngorno-Karabakh,2004,
Nicaragua,2004,36.66055244
Niger,2004,4.26197149
Nigeria,2004,14.65178305
Niue,2004,1020.367756
Norfolk Island,2004,
Northern Cyprus,2004,
Northern Mariana Islands,2004,
Norway,2004,4542.518377
Oman,2004,253.4745365
Pakistan,2004,4.3236873
Palau,2004,632.5809221
Panama,2004,253.4910807
Papua New Guinea,2004,24.88154
Paraguay,2004,27.74886477
Peru,2004,65.7056062
Philippines,2004,13.98412564
Pitcairn,2004,
Poland,2004,281.6806268
Portugal,2004,1190.654007
Puerto Rico,2004,
Qatar,2004,1347.603942
Reunion,2004,
Romania,2004,143.3921859
Russia,2004,126.5747251
Rwanda,2004,7.72612677
St. Barthélemy,2004,
St. Helena,2004,
St. Kitts and Nevis,2004,193.1086681
St. Lucia,2004,159.4893841
St. Martin,2004,
St. Vincent and the Grenadines,2004,145.3342586
St.-Pierre-et-Miquelon,2004,
Samoa,2004,86.45526889
San Marino,2004,2907.625426
Sao Tome and Principe,2004,36.98282916
Saudi Arabia,2004,285.5431886
Senegal,2004,16.22136241
Serbia,2004,188.9716012
Serbia and Montenegro,2004,
Serbia excluding Kosovo,2004,
Seychelles,2004,400.5709771
Sierra Leone,2004,3.19768393
Singapore,2004,282.8202494
Slovak Republic,2004,416.8701975
Slovenia,2004,1032.86244
Solomon Islands,2004,42.60468762
Somalia,2004,
Somaliland,2004,
South Africa,2004,151.0697234
South Ossetia,2004,
Spain,2004,1413.598881
Sri Lanka,2004,20.62963277
Sudan,2004,7.59122205
Suriname,2004,100.1109014
Svalbard,2004,
Swaziland,2004,68.92683821
Sweden,2004,2977.233844
Switzerland,2004,3213.200029
Syria,2004,29.07131555
Taiwan,2004,
Tajikistan,2004,3.06441209
Tanzania,2004,5.18299026
Thailand,2004,55.71091522
Timor-Leste,2004,28.11024802
Togo,2004,6.16070309
Tokelau,2004,
Tonga,2004,95.26627072
Transnistria,2004,
Trinidad and Tobago,2004,233.1757212
Tunisia,2004,92.54257544
Turkey,2004,220.7062636
Turkmenistan,2004,73.18861115
Turks and Caicos Islands,2004,
Tuvalu,2004,370.3215902
Uganda,2004,5.92297374
Ukraine,2004,53.10846255
United Arab Emirates,2004,588.3172591
United Kingdom,2004,2392.048021
United States,2004,2785.60295
Uruguay,2004,172.326203
USSR,2004,
Uzbekistan,2004,10.57956357
Wallis et Futuna,2004,
Vanuatu,2004,45.75535198
Venezuela,2004,99.02271731
West Bank and Gaza,2004,
West Germany,2004,
Western Sahara,2004,
Vietnam,2004,8.37313093
Virgin Islands (U.S.),2004,
North Yemen (former),2004,
South Yemen (former),2004,
Yemen,2004,14.4603234
Yugoslavia,2004,
Zambia,2004,18.40720659
Zimbabwe,2004,
Åland,2004,
South Sudan,2004,
Christian,2004,
Coastline,2004,
Curaçao,2004,
Sint Maarten (Dutch part),2004,
St. Martin (French part),2004,
Abkhazia,2005,
Afghanistan,2005,2.52506627
Akrotiri and Dhekelia,2005,
Albania,2005,71.35659984
Algeria,2005,69.29563633
American Samoa,2005,
Andorra,2005,1628.698412
Angola,2005,27.1210765
Anguilla,2005,
Antigua and Barbuda,2005,304.6697491
Argentina,2005,217.0210268
Armenia,2005,23.63018997
Aruba,2005,
Australia,2005,2097.856608
Austria,2005,2917.158741
Azerbaijan,2005,13.58627127
Bahamas,2005,634.8956344
Bahrain,2005,475.118403
Bangladesh,2005,37.36466997
Barbados,2005,498.0628681
Belarus,2005,154.4385236
Belgium,2005,2746.236707
Belize,2005,105.0146207
Benin,2005,13.43001587
Bermuda,2005,
Bhutan,2005,43.94919531
Bolivia,2005,38.56219573
Bosnia and Herzegovina,2005,144.4628506
Botswana,2005,310.9427803
Brazil,2005,155.5515846
British Virgin Islands,2005,
Brunei,2005,581.775222
Bulgaria,2005,166.6771776
Burkina Faso,2005,15.74706853
Burundi,2005,4.667533
Cambodia,2005,7.21796047
Cameroon,2005,10.58456982
Canada,2005,2425.790126
Cape Verde,2005,75.62507738
Cayman Islands,2005,
Central African Republic,2005,4.42546509
Chad,2005,10.53202634
Channel Islands,2005,
Chile,2005,201.1180047
China,2005,31.15907201
Christmas Island,2005,
Cocos Island,2005,
Colombia,2005,177.6525309
Comoros,2005,13.45292869
"Congo, Dem. Rep.",2005,2.19519292
"Congo, Rep.",2005,24.6548485
Cook Is,2005,414.0637133
Costa Rica,2005,252.8249334
Cote d'Ivoire,2005,7.7443313
Croatia,2005,606.3849489
Cuba,2005,281.8255265
Cyprus,2005,588.6310086
Czech Republic,2005,769.4165322
Czechoslovakia,2005,
Denmark,2005,3924.454507
Djibouti,2005,43.22846503
Dominica,2005,162.2106691
Dominican Republic,2005,62.65970472
East Germany,2005,
Ecuador,2005,40.51718398
Egypt,2005,26.78763611
El Salvador,2005,106.0405952
Equatorial Guinea,2005,134.971763
Eritrea,2005,3.60111426
Eritrea and Ethiopia,2005,
Estonia,2005,397.5675549
Ethiopia,2005,4.14290811
Faeroe Islands,2005,
Falkland Is (Malvinas),2005,
Fiji,2005,107.3233272
Finland,2005,2371.539277
France,2005,2983.865931
French Guiana,2005,
French Polynesia,2005,
Gabon,2005,69.44045765
Gambia,2005,10.40116047
Georgia,2005,23.60587198
Germany,2005,2778.183623
Ghana,2005,23.10241233
Gibraltar,2005,
Greece,2005,1255.702281
Greenland,2005,
Grenada,2005,196.8406002
Guadeloupe,2005,
Guam,2005,
Guatemala,2005,45.98963083
Guernsey,2005,
Guinea,2005,1.83262798
Guinea-Bissau,2005,3.74130392
Guyana,2005,66.64265536
Haiti,2005,4.17099326
Holy See,2005,
Honduras,2005,53.6086973
"Hong Kong, China",2005,
Hungary,2005,657.3987202
Iceland,2005,4346.9631
India,2005,7.31977194
Indonesia,2005,11.47524084
Iran,2005,69.01318439
Iraq,2005,41.71801973
Ireland,2005,2842.398905
Isle of Man,2005,
Israel,2005,898.3531689
Italy,2005,2066.307516
Jamaica,2005,83.22973525
Japan,2005,2388.310007
Jersey,2005,
Jordan,2005,108.4319203
Kazakhstan,2005,94.93908938
Kenya,2005,9.685073
Kiribati,2005,109.0998594
North Korea,2005,
South Korea,2005,526.0669445
"United Korea (former)
",2005,
Kosovo,2005,
Kuwait,2005,677.5122682
Kyrgyz Republic,2005,11.61524874
Lao,2005,2.58358629
Latvia,2005,251.8546598
Lebanon,2005,198.186917
Lesotho,2005,21.92428712
Liberia,2005,2.66680317
Libya,2005,137.8290773
Liechtenstein,2005,
Lithuania,2005,302.2328098
Luxembourg,2005,5464.80323
"Macao, China",2005,
"Macedonia, FYR",2005,146.8734865
Madagascar,2005,6.91845663
Malawi,2005,13.03385834
Malaysia,2005,97.93904691
Maldives,2005,173.852205
Mali,2005,11.64713399
Malta,2005,956.9491688
Marshall Islands,2005,349.6129585
Martinique,2005,
Mauritania,2005,18.61847995
Mauritius,2005,110.7452394
Mayotte,2005,
Mexico,2005,215.1767004
"Micronesia, Fed. Sts.",2005,258.4377485
Moldova,2005,34.7142177
Monaco,2005,4228.13975
Mongolia,2005,26.29112699
Montenegro,2005,216.9946417
Montserrat,2005,
Morocco,2005,28.07936326
Mozambique,2005,13.63886125
Myanmar,2005,0.46
Namibia,2005,124.97429
Nauru,2005,302.0232555
Nepal,2005,5.72940663
Netherlands,2005,2326.799496
Netherlands Antilles,2005,
New Caledonia,2005,
New Zealand,2005,1823.176709
Ngorno-Karabakh,2005,
Nicaragua,2005,40.21245348
Niger,2005,7.72255381
Nigeria,2005,15.46138954
Niue,2005,1035.671771
Norfolk Island,2005,
Northern Cyprus,2005,
Northern Mariana Islands,2005,
Norway,2005,4962.985986
Oman,2005,272.1925865
Pakistan,2005,4.81190674
Palau,2005,610.1175525
Panama,2005,248.5856096
Papua New Guinea,2005,24.55736507
Paraguay,2005,31.16275087
Peru,2005,76.33859239
Philippines,2005,16.51698283
Pitcairn,2005,
Poland,2005,342.925356
Portugal,2005,1262.857574
Puerto Rico,2005,
Qatar,2005,1375.073014
Reunion,2005,
Romania,2005,203.8365757
Russia,2005,171.585844
Rwanda,2005,10.33545499
St. Barthélemy,2005,
St. Helena,2005,
St. Kitts and Nevis,2005,212.3266984
St. Lucia,2005,163.8638184
St. Martin,2005,
St. Vincent and the Grenadines,2005,149.844111
St.-Pierre-et-Miquelon,2005,
Samoa,2005,92.6897135
San Marino,2005,2913.939451
Sao Tome and Principe,2005,43.27685393
Saudi Arabia,2005,338.6134758
Senegal,2005,23.88553565
Serbia,2005,202.6037018
Serbia and Montenegro,2005,
Serbia excluding Kosovo,2005,
Seychelles,2005,410.6519805
Sierra Leone,2005,4.38020894
Singapore,2005,301.7501
Slovak Republic,2005,465.9715821
Slovenia,2005,1083.105655
Solomon Islands,2005,67.98503174
Somalia,2005,
Somaliland,2005,
South Africa,2005,174.5228649
South Ossetia,2005,
Spain,2005,1522.881746
Sri Lanka,2005,23.37103342
Sudan,2005,9.77208554
Suriname,2005,124.6269249
Svalbard,2005,
Swaziland,2005,82.0100062
Sweden,2005,3018.049137
Switzerland,2005,3313.13469
Syria,2005,31.60035514
Taiwan,2005,
Tajikistan,2005,4.09852371
Tanzania,2005,6.87143215
Thailand,2005,60.41669254
Timor-Leste,2005,39.37183222
Togo,2005,7.41416295
Tokelau,2005,
Tonga,2005,145.6254915
Transnistria,2005,
Trinidad and Tobago,2005,363.7051774
Tunisia,2005,93.34450009
Turkey,2005,259.3314397
Turkmenistan,2005,73.11018436
Turks and Caicos Islands,2005,
Tuvalu,2005,402.2066953
Uganda,2005,7.25685404
Ukraine,2005,69.97515955
United Arab Emirates,2005,607.500304
United Kingdom,2005,2554.011382
United States,2005,2953.582404
Uruguay,2005,219.1260382
USSR,2005,
Uzbekistan,2005,12.5558759
Wallis et Futuna,2005,
Vanuatu,2005,44.37377079
Venezuela,2005,128.2119954
West Bank and Gaza,2005,
West Germany,2005,
Western Sahara,2005,
Vietnam,2005,9.83805766
Virgin Islands (U.S.),2005,
North Yemen (former),2005,
South Yemen (former),2005,
Yemen,2005,14.30365029
Yugoslavia,2005,
Zambia,2005,24.04921197
Zimbabwe,2005,
Åland,2005,
South Sudan,2005,
Christian,2005,
Coastline,2005,
Curaçao,2005,
Sint Maarten (Dutch part),2005,
St. Martin (French part),2005,
Abkhazia,2006,
Afghanistan,2006,2.81377948
Akrotiri and Dhekelia,2006,
Albania,2006,75.55251418
Algeria,2006,81.67970568
American Samoa,2006,
Andorra,2006,1853.281652
Angola,2006,50.84873501
Anguilla,2006,
Antigua and Barbuda,2006,350.9846955
Argentina,2006,258.8463162
Armenia,2006,32.99302227
Aruba,2006,
Australia,2006,2217.438755
Austria,2006,3040.373513
Azerbaijan,2006,20.83838759
Bahamas,2006,804.412695
Bahrain,2006,484.6767156
Bangladesh,2006,43.02184554
Barbados,2006,542.4535437
Belarus,2006,168.2501785
Belgium,2006,2685.291992
Belize,2006,113.2151117
Benin,2006,14.26014422
Bermuda,2006,
Bhutan,2006,56.17043323
Bolivia,2006,41.25261171
Bosnia and Herzegovina,2006,169.4373806
Botswana,2006,290.8323947
Brazil,2006,204.9880961
British Virgin Islands,2006,
Brunei,2006,597.5045941
Bulgaria,2006,169.3779779
Burkina Faso,2006,14.87443847
Burundi,2006,6.17533156
Cambodia,2006,7.98475091
Cameroon,2006,10.76372672
Canada,2006,2729.819306
Cape Verde,2006,95.12335782
Cayman Islands,2006,
Central African Republic,2006,4.8386784
Chad,2006,7.83017746
Channel Islands,2006,
Chile,2006,249.2792471
China,2006,37.96834315
Christmas Island,2006,
Cocos Island,2006,
Colombia,2006,193.1543716
Comoros,2006,15.41394391
"Congo, Dem. Rep.",2006,2.7823269
"Congo, Rep.",2006,31.74426896
Cook Is,2006,358.5651224
Costa Rica,2006,282.815428
Cote d'Ivoire,2006,8.50869532
Croatia,2006,679.8036474
Cuba,2006,332.2480206
Cyprus,2006,622.0162884
Czech Republic,2006,839.0037458
Czechoslovakia,2006,
Denmark,2006,4238.812169
Djibouti,2006,43.90938032
Dominica,2006,179.184301
Dominican Republic,2006,78.01417473
East Germany,2006,
Ecuador,2006,48.82804266
Egypt,2006,33.2453193
El Salvador,2006,125.8212831
Equatorial Guinea,2006,184.9153837
Eritrea,2006,3.83343975
Eritrea and Ethiopia,2006,
Estonia,2006,459.09962
Ethiopia,2006,4.60563612
Faeroe Islands,2006,
Falkland Is (Malvinas),2006,
Fiji,2006,112.8884493
Finland,2006,2466.168578
France,2006,3108.358127
French Guiana,2006,
French Polynesia,2006,
Gabon,2006,81.45212396
Gambia,2006,10.9410757
Georgia,2006,30.88649053
Germany,2006,2864.478973
Ghana,2006,27.10749444
Gibraltar,2006,
Greece,2006,1419.613416
Greenland,2006,
Grenada,2006,216.8965036
Guadeloupe,2006,
Guam,2006,
Guatemala,2006,56.45563501
